"App ID","Review ID","User Name","Rating","Content","Topic"
"com.booking","6536d26e-23c9-454e-a90e-ea40e1825580","imelda Aulia fitria sari","1","sudah menelfon ke bagian cs untuk menanyakan proses refund di suruh menunggu katanya akan di cek kembali padahal sudah kirim email dari tanggal 3 april sampai saat ini masih belum ada jwaban dan saat telfon mbak nya bilang saya juga ga bisa bantu kalo ibu sambil teriak teriak saya ga mungkin teriak teriak jika kalian tidak mempersulit setiap di telfon jawabannya begitu belum selesai bicara di potong terus terus yang katanya akan menelfon kembali malah tidak ada menelfon balik sama sekali","Login Issue"
"com.booking","cd2dc28b-84f2-4d94-8ccb-f0696ba673ce","Zu Ef","1","nggak bisa dipercaya","other"
"com.booking","ec067cba-9cfc-492e-94fa-01f7da05d9c8","Fitri Agustina","5","sangat membantu dalam pemesanan mudah dan cepat bayar langsung di tempat","Payment/Transaction"
"com.cheapflightsapp.flightbooking","318f07a8-0e4e-4f51-82d9-e6c1b8520bb2","Dwy jayadinata","5","Terbiak dah bisa lacak penerbangan jadi gak khawatir kalo naik pesawat","other"
"com.cheapflightsapp.flightbooking","d8dca927-c062-4b4b-a62d-5f68945c68e1","Hasma Udhins","5","Baru download belum bisa koment semoga berguna","other"
"com.cheapflightsapp.flightbooking","e947e44c-dc79-4971-b5c7-aaee870c8f85","Sardi Rahman","5","tiket pesawat jakarta pekan baru","other"
"com.cheapflightsapp.flightbooking","735c904b-0df0-47ac-940f-78eb7deb5b6b","Road Runner","1","Banyak yang komen murah bagus lah lebih murah beli di shopee sunfelixtiket bandingin aja","Pricing Issue"
"com.cheapflightsapp.flightbooking","36bb8296-cef6-4fe0-9bdc-3959ad01e0bb","Ibad J","5","Totally love the application I am an incessant voyager continually going with farefirst and their application is a gift to book tickets without issue","other"
"com.cheapflightsapp.flightbooking","9b4bfa4f-0756-47a5-a8ad-b00a3cdc2d10","Ary Aprillio","5","Aplikasi mantap Download guys","other"
"com.cheapflightsapp.flightbooking","3227949c-095e-4c9e-a324-7a91d0cd967f","Tony Boy","5","Aplikasi Penerbangan Murah Fare First sangat bagus dan bermanfaat","Pricing Issue"
"com.cheapflightsapp.flightbooking","28027b8f-662d-4651-8a01-26b22cfeefe8","Pengguna Google","4","for all runnin very well thanks i think i wanna use it back to have my gorgeous travels or to share the graet it to my friends thx dear","other"
"com.cheapflightsapp.flightbooking","00ca1efa-6726-486d-bcd7-63635263f37f","Pengguna Google","1","Knp ga kliatan kotanya Pdhl dh klik","other"
"com.cheapflightsapp.flightbooking","5fc2b8b2-4d45-4b2a-b493-3b55e549b8a1","Pengguna Google","1","Aplikasi nggk jelas sdh ketik kota ataupun nama bandara sllu no found payah Unistall aja","other"
"com.atnetwork.airpazdev","e56994b0-1d9a-49eb-9781-da35a05dbdb6","putri ramadhani","5","dapat harga murah tapi harus dicek lagi karena jika transfer pembayaran kadang memakan biaya lebih dari 100ribuan untuk proses pembeliannya harus lebih banyak lagi discount nya ya dan kalau bisa diberikan voucher discount untuk penginapan hotel maupun keberangkatan pesawat tks Airpaz semoga selalu jadi langganan terbaik ya","Payment/Transaction"
"com.atnetwork.airpazdev","d2dc203c-62d4-4184-811c-84b4b129cf83","Herman w Widjoyo","5","Airpaz memang bagus harga tiket lebih murah dari agen tiket lain","Pricing Issue"
"com.atnetwork.airpazdev","fe394106-00ec-41f0-8f1d-44e0cd856ed5","Putra Yoga","1","Apk kurang ok Pada saat pembayaran ada notifikasi pembaruan harga bahkan harganya naik 40 dari harga awal","Payment/Transaction"
"com.atnetwork.airpazdev","ebe0c5e4-2a80-44cf-b955-b518fcba2920","kasno","5","diliat komen nya pada buruk terhadap pihak airpaz so saya sempat mikir lgi dan yaa saya tetap co tiket pesawat pake aipraz semoga perjalanan saya lancar dan semoga ajaa pihak airpaz bisa bertanggung jawab sm customer nya saya kasih bintang 5","other"
"com.atnetwork.airpazdev","1f47897c-990b-4e1b-abde-28d7801e1545","Muhammad Taufiq","4","respons yg baikcepat untuk permintaan pencairan saldo Airpaz tinggal menunggu saldo Airpaz nya benar2 bisa cair dan di transfer ke rekening saya","other"
"com.atnetwork.airpazdev","b75c415b-bbbc-4be6-9c18-4f5667a10c13","He Ri","1","Pemesanan Failed Namun Proses Refund Sangat lama sekali bahkan hanya dalam bentuk voucher tidak bisa di WD ke Fiat Money 21 Juta lebih masih tertahan di Proses Refund sudah hampir Seminggu Mereka mengatakan estimasi 36 Bulan What Bisa kebayang bakal gak jadi beli tiket di platform lain Krn uang tertahan bisnis Zhalim ini","Payment/Transaction"
"com.atnetwork.airpazdev","249d671a-c557-4224-bd68-72ba2e8ac477","Irwan Josua","5","Menu nya lebih simple","other"
"com.atnetwork.airpazdev","9ce05233-9835-4e66-9b0a-bcd8ac08766a","Raja Jahwana Hutajulu","1","tiket sudah d bayar d suruh nunggu 12 jam tau2 ga dapat tiket alasan keterbatasan kursi bukan nya duit d kembalikanmalah d bikinin voucher biar bikin pesanan baru lucunya harga tiket lain sudah naik semua ga di kasih kompensasi Balikin duit saya Saya mau pesan dr aplikasi lain saja","Payment/Transaction"
"com.atnetwork.airpazdev","e1cef35c-f77f-4853-b6c7-bf861ed21074","Ostern Parona Sihombing","5","saya seh gak pernah ragu dengan Airpaz Krn dah sering pesan tiket lewat aplikasi ini","other"
"com.atnetwork.airpazdev","fd74a88f-2489-49b6-bafb-2dd72e0aada6","TAviciena Wiranegara","5","mantap tidak rumit cepat layanan aplikasinya","Customer Support"
"com.atnetwork.airpazdev","a1c7cf9f-29f5-4b49-b99a-2b59fb1027b3","Mhd Robaniah Hrp","1","Aplikasi penipuan hati hati","other"
"com.atnetwork.airpazdev","37a2070a-0f98-459b-ab94-301e7d9e6b37","Irawan Adhitama","5","saya mau pesan tiket pesawat buat hari minggu lewat aplikasi initp kok banyak coment negtive ke aplikasi inijadi mikir² mau pesan tiket","other"
"com.atnetwork.airpazdev","b6aa7af8-ff20-4f42-8800-8a7a9ac0a35e","Novisetiawan","5","boking tiket sangat mudah dan cepat","other"
"com.atnetwork.airpazdev","580af632-10dd-4b8d-9d1f-e9ba0d5840db","Sultonul Muallifin","2","harga berubah pada saat pembayaran masa ada lagi BIAYA PEMROSESAN dan itu gak masuk akal besarannya Payah","Login Issue"
"com.atnetwork.airpazdev","b069ff62-0c9f-4f1f-8e06-500db3fa7ce9","Reifkiy Adam","5","bagus kali airpas ini","other"
"com.atnetwork.airpazdev","9cfd60f7-c6de-44b2-990e-85ff19e3780d","Melva Dira","1","ini aplikasi apaan dah masa di refund sepihak dari aplikasi malah dijadikan e voucher saya tidak butuh voucher saya perlu uang saya kembali saya merasa sangat di rugikan","Payment/Transaction"
"com.atnetwork.airpazdev","3d6ae082-e309-45d1-9883-c74f1b6e6bd9","Hendri Heliae","1","pesan tiket pesawat tapi dibatalkan sepihak dari aplikasi airpaz terus gak ada konfirmasi tiba2 di refund dalam bentuk voucher cs di hubungi gak ada respon hanya bot yang jawab dari email saya ajukan pengembalian ke rekening saya tapi belum ada respon masih bot aja yang balas tolong saya tunggu itikad baiknya","Login Issue"
"com.atnetwork.airpazdev","a087c259-8d89-43ce-a587-3d773a8c9019","Bang Sams","2","harga tidak konsisten","Pricing Issue"
"com.atnetwork.airpazdev","8aae7810-994e-4c98-9eba-4d7cb4362e9d","mawarni marbun","1","baru pertama kali make ini aplikasi tapi udah kayak ketipu kurasa habis cekout langsung bayar no code pesanan sydah ada jam berangkat semuanya sudah lengkap giliran datang ke bandara zonk katanya dana di refund tolong dana saya di refund secara tunai saya gak mau voucher dan tolong jangan coba2 buat potongan karena kesalahan ada di kalian mana keluarga ada yang meninggal giliran tiba di bandara tiket tidak ad saya jadi kayak orang bego di bandara gimana lagilah mau pesa","Payment/Transaction"
"com.atnetwork.airpazdev","77badacc-b8cb-4175-99a0-fb80c2783e59","Muh Tahrin","5","Harganya murah banget memudahkan perjalanan","Pricing Issue"
"com.atnetwork.airpazdev","97b88c27-a74b-4e80-ba96-b608a1a47d96","Satyawan Satyawan","5","Oke pesan tiket gampang dan mudah","other"
"com.atnetwork.airpazdev","8e71d453-c735-4ab4-a497-9af128174e58","yanti ardian","5","Terima kasih refund nya berhasil","Payment/Transaction"
"com.atnetwork.airpazdev","f2154c9f-f887-4220-902b-7353d3253657","Charles Makikama","5","keren sih dan user friendly Promonya juga make sense namun perlu lebih banyak promo lagi supaya lebih menarik","UI/UX Experience"
"com.atnetwork.airpazdev","3bfdcf6a-a3c1-44da-a25d-4b0c174d221b","Nanda Restu","5","aplikasinya mantap lebih murah biayanya dari aplikasi yang lain","Pricing Issue"
"com.atnetwork.airpazdev","e55dda5c-c99b-4b82-8ebf-4460087c3d9b","Ekaf Ludaw","1","Gak rekomendasi pakai ini aplikasi buat buy tiket atau transaksi apapun udah beli tiket dan bayar pula tibatiba tiket dicancel dan direfund dalam bentuk voucher","Payment/Transaction"
"com.atnetwork.airpazdev","1f82c082-e917-40fb-895c-c953857c6c23","Samsul","4","mencoba lihat proses dulu selebihnya ini mudah simple","other"
"com.atnetwork.airpazdev","97415dd5-2552-4ca0-b1ab-c88557b4f892","Haryadi Yadie","5","rekomended banget deh","other"
"com.atnetwork.airpazdev","59b3204a-d0d7-4542-b5ef-85378852814c","Jonathan Edwards","5","Cepat praktis harga oke Baru pertama kali menggunakan Airpaz Semoga tidak ada perubahan dan kendala apapun sampai hari H penerbangan nanti di Februari 2025 Terima kasih Airpaz sukses selalu","Missing Feature/Request"
"com.atnetwork.airpazdev","b98dd8ea-a362-40ae-a016-2525175035ee","Shelfia Tan89","1","Aduh airpaz ini saya beli tiket KATANYA BISA DI RESCHEDULE TNYTA NMBH BIAYA KAYAK BELI TIKET BARU SETAHU SY DI AIRASIANYA CM KENA 400RBPAX INI KENA 3JT DI 3 PAX KYK BELI TIKET BARU GMN INI AIRPAZ APLIKASI GK REKOMEND SEKALI LEBIH BAIK HAPUS SAJA","Pricing Issue"
"com.atnetwork.airpazdev","23971b72-bc58-4849-83b9-f8179e74eade","dalem fajar","5","aplikasi bagus mudah di gunakan","other"
"com.atnetwork.airpazdev","948149af-5ef2-4d09-a7d1-412543d7a049","Sahasega Ladda","1","Saya kena tipu muslihat iblis saya pesen digagalkan oleh AIRPAZ degan dalih penerbangan penuh tetapi sya pesen tiket di Traveloka msh bisa dan bodohnya saya uang udh ditransfer ke rekening bank AIRPAZ voucher tidak bisa di gunakan hati uang saya 4juta hangus","Crash/Error"
"com.atnetwork.airpazdev","474c854a-63ec-44a7-b2f3-08a1a48fb4a2","Acep Saeful Falah","5","Proses cepat pembayaran simple pilihan penerbangan banyak First time booking","Payment/Transaction"
"com.atnetwork.airpazdev","10bcaa8a-1fd4-4cce-868b-6a69f6b01bb6","Tasya 0146281757","5","terbaik memudah kan bagi peng guna tak payah pergi jauh2","other"
"com.atnetwork.airpazdev","57c01216-dda4-4f42-9818-e2f79c40b890","Dewah Sully","5","Aplikasi sangat bagus dan cepat Mau jadi agen biar dpat bonus","other"
"com.atnetwork.airpazdev","4310b42d-2e76-4fd5-900a-ed96af58b148","Rafardhan Fawwaz","4","Pelayanan nya Bagus dan Semoga Lebih Baik LagiTrima Kasih","Customer Support"
"com.atnetwork.airpazdev","085ec86e-9ce8-435b-a08d-b5d43e9fccf2","Taufik H H","5","baru pertama pesan dari Airpaz","other"
"com.atnetwork.airpazdev","77a1eb56-0456-44fd-8761-a5005f4042f6","ferdi jehamur","1","Pas mau bayar tiket tiba tiba kena pajak ga main main 300 rbu","Payment/Transaction"
"com.atnetwork.airpazdev","4fddc508-b23f-40d8-8e40-e47216fae91f","Lisa firzyn","5","aplikasi yg mudah dan harga bersahabat","Pricing Issue"
"com.atnetwork.airpazdev","9fd7fff6-1322-4470-92f8-1fbe6714b70c","dery irawan","1","Saya benar benar kecewa dengan aplikasi airpaz jangan lagi mau beli tiket pesawat disini tiket saya di batalkan maskapai lalu mengajukan refund sudah lima bulan tidak jelas proses refund nya saya hub nomor telepon cs nya tidak pernah diangkat","Payment/Transaction"
"com.atnetwork.airpazdev","3798dbb6-7021-4036-a2f0-bd06f0b5f96a","Rohmandwi Muriyanto","1","Refund tiket seenaknya tanpa pemberitahuan Mana refundnya berupa voucher Sangat merugikan","Payment/Transaction"
"com.atnetwork.airpazdev","951c88da-3657-41bb-a34f-73a3b7bbaf3f","Erwin Syah","1","Parah tiket murah gitu dibeli Refund dalam bentuk voucher yang harus dipakai ke aplikasi mereka JANGAN SAMPAI kena ya","Payment/Transaction"
"com.atnetwork.airpazdev","f264e6cd-277a-416f-915e-7f58747d33d2","Dafha Achmad","1","saya di bohongin katanya install aplikasi ini dapet saldo 30000 ternyata engga","other"
"com.atnetwork.airpazdev","48309cd7-531d-45a6-aafc-8be39e14490f","Dunia Pekerja","5","Bagus dan cepat prosesnya plus lebih murah nice good job","Pricing Issue"
"com.atnetwork.airpazdev","b2e8384a-6ce1-4fa6-ac9d-ec6325b2ab6f","Mohammed Aris Ibnu Adam","5","Terima kasih Airpaz seribu kemudahan ada di sinikemana mana jadi nggak bingung","other"
"com.atnetwork.airpazdev","facee2be-b14a-43f2-be5e-0b652b54f873","Michael Wilson","1","BOLEHKAH SAYA MEMINTA NOMOR WHATSAPP ATAU EMAIL AIRPAZ KARENA DARI APLIKASI SANGAT LAMBAT RESPON ATAU PUN MELALUI CALL CENTER JUGA SANGAT LAMBAT RESPONNYA","Performance"
"com.atnetwork.airpazdev","c3412501-9682-4948-80db-48436aa74895","Muhamad Nur Adhan","4","kenapa harga berubah ketika mau di bayar","Payment/Transaction"
"com.atnetwork.airpazdev","7edba282-11f6-4f75-93f5-5821e36589c6","Agung Sudarma","1","Nyesel beli tiket disini Di refund sepihak dlm bntuk vocher Trus tak tunggu sebulan kode vochernya gx ada","Payment/Transaction"
"com.atnetwork.airpazdev","fd355198-1dd9-4170-a1d7-e7bf3422d4d6","TM NEON GEMING","5","semoga berjaya selalu","other"
"com.atnetwork.airpazdev","9317c0d6-6172-4233-a6c7-631b103569b1","Maygel Andry","5","Min bagaimana kalau kita salah input nama untuk tiket misal di KTP Andry di pembelian tiket saya input Andry Maygel","other"
"com.atnetwork.airpazdev","19f4bcfb-f2fe-41e1-9720-fcc48ecb6271","Dimas G PuMa","5","sedikit lebih murah drpda yg disebelahbanyakin doong Hehe","Pricing Issue"
"com.atnetwork.airpazdev","3db6f0b8-e8fd-4c41-b7e9-f83c71e29658","Exsaris Januar","5","bagus harga lebih murah disini","Pricing Issue"
"com.atnetwork.airpazdev","39054550-5604-47e6-b5a4-d6f6029b25cb","Abdullah Jahwasyi","5","Ternyata baru tahu kalo ada aplikasi ticketing yang keren dari Airpaz mantap","other"
"com.atnetwork.airpazdev","1ff8cad9-bd92-4b52-832b-088b22a6302c","Benk Benk","1","Tolong pihak airpaz refund saya di kasih penjelasan Apakah semua pengembalian dana itu berbentuk vocer","Payment/Transaction"
"com.atnetwork.airpazdev","427a2e4e-fafb-4924-ab27-ed1d6f562dfd","Muhammad Yalla","4","airpaz mohon responsif terhadap mengeluarkan tiket pesawat penumpangklu bisa d buat tiketnya muncul terbit 25 menit paling lama","other"
"com.flightain.cheapflights","02bae323-3faf-4597-9301-fa2182b6fc72","Erik Kobogau","5","saya beli tiket sudah transfer uangnya namun tdk ada penerbangan mengapa uang saya tdk di kembalikan atau tdk ada keterangannya penerbangan dgn pesawat apa keterangan pengembalian","other"
"com.flightain.cheapflights","a2625a8f-ef63-41d2-9713-1ce6953d17f4","Rio abu Abdillah","1","murah apanya malah lebih mahal","Pricing Issue"
"com.flightain.cheapflights","44a47db8-3273-499f-8606-0de4b8b10ab8","Abner Yohame Yohame","5","Terima kasih untuk aplikasi ini sebab aplikasi ini sangat membantu","other"
"com.flightain.cheapflights","9b701327-3f83-4c35-8df1-8c767298c557","Yustus Uopdana","5","Bandara kearah peg bitg","Navigation/Map"
"com.flightain.cheapflights","2591cc80-1c2b-4e81-a762-08396057fb54","美しいアリフィン","1","Tiket murah di Traveloka 35 tujuan dari Maluku ke balikpapan di aplikasi tiket murah 57 Nama aplikasi nya tiket murah","Pricing Issue"
"com.flightain.cheapflights","82ee68b8-7b53-458b-a4d8-aa04b7d5232f","Bambang Harsito","5","Tergantung Kepentingan","other"
"com.flightain.cheapflights","9ce7a495-e49d-4a0d-adaa-816cf80cc88f","Herlina Hadju","5","Samsung itu sangat puas kameranya bagus","other"
"com.flightain.cheapflights","fa4c2c5b-908c-4c92-a4b7-7a973dcfe924","Dewi Sartika","1","Murah dr mananya yang ada mkin mahal","Pricing Issue"
"com.flightain.cheapflights","7212f978-1c85-4f4d-9e30-926fb971a14e","Lalu Hafazah","3","Kembalikan asal semula","other"
"com.flightain.cheapflights","5f5038ce-c9b6-4177-8b54-42eadecef9fa","Heri Saptono","3","Sering naik pesawat Domestik","other"
"com.flightain.cheapflights","c943c597-a643-41fa-b232-7a0129d9b6c2","Yanti Sri","5","Medan Kuala lumpur Malaysia","other"
"com.flightain.cheapflights","6c49e2e5-5bd9-4b78-9f2e-0117697cf17c","Epenus Epenus","5","jalan kota raya sentani","other"
"com.flightain.cheapflights","5a9c3799-bc31-442c-acbe-1e48f31e2d52","Mundus Kata","5","mempermudah saya dan membantu saya untuk mendapatkan tiket murah dan sangat membantu untuk mendapatkan tiket melalui aplikasi tidak perlu membuang waktu kita hanya menggunakan aplikasi canggih melalui hp pintar","Pricing Issue"
"com.flightain.cheapflights","aaa909aa-8ed0-430d-988d-67bd0302d0cf","Kiki Kiki","5","Bagus dan terpercaya","other"
"com.booking","83eaf1e7-8ed5-469c-a2c9-840219c9edc5","De Hendrik","1","System transaksi masih banyak yang error riwayat pemesanan juga tidak ada padahal sudah memesan tetapi tidak ada riwayatnya aneh","Crash/Error"
"com.booking","67fc4000-ffce-4818-b414-23554377dc45","Novalia Citra","1","Pemesan hotel tidak sesuai di aplikasi 136 rb pas nympe di hotel di suruh pihak hotel di batalkan krne alasan nya terlalu murah di aplikasi uang sudah di tf yng kembali cuma 4000 rp sisanya hangus","Crash/Error"
"com.booking","fbb3a0f5-4809-42cc-873d-9e726d1d2b9a","syahendra 89","1","apaan tempat tujuan gak ketemu mau ke Samarinda gak ketemuin sedangkan di aplikasi lain ada bandara masih di Indonesia aja gak ketemu bagaimana pula keluar negeri","UI/UX Experience"
"com.booking","e11e7fc0-a67f-4d6d-a506-cb37415100f2","Hadi Hardiana","1","pesan penginapanmalah di tolak pihak penginapan pas mau Cin biaya sudag d tfto apk nya gk ada tanggapanbiaya saya kmna menggantungaplikasi penipuan ini","Pricing Issue"
"com.booking","d503a037-f90b-4894-979b-1c11c5b2f9e4","Edi Yono","1","ud di approve dri booking saldo ud di potong setiba di hotel tidak bisa check in karna full ud di sampaikan komplain via e mail tidak ad tanggapan sampai 5 hari belum ad refund mohon di perbaiki agar dpt kepercayaan terhadap app","Payment/Transaction"
"com.booking","861f105d-042e-43f5-a66a-d2c856ae5929","Edy Dounots","5","cepat mudah utk traveler","other"
"com.booking","c754fc52-563b-4305-99ae-373e09931fc1","Indah suryana Hutauruk","4","pertama kali pakai app ini zonk parah pesan hotel dan dapat email gagal jika saya tidak ada konfirmasi sampai jam 1819 maka otomatis refund gila nya jam 1825 dapat email konfirmasi bookingan hotelnya sedangkan saya sudah pesan hotel lain edit 2 hari saya hub 3 cs yang paling fast response cs ika s dan cs rosa uang kembali hari ke 2 setelah hanya kurang lebih 5 menit saya telp sc rosa walaupun pengalaman jelek tp cs nya sangat baik membantu bagaimanapun terima kasih uang kembali","Login Issue"
"com.booking","1ebe8145-b55f-419c-8762-cbfd1aeb1fc0","melli","1","pesan disini lucu ya uang masuk berhasil tp pesanan tidak terkonfirmasi nyari bantuan pake Customer service ga nemu2 sekalinya dihubungi minta dibantu supaya pesanan tetap jalan tp malah di suruh masukin uang lagi dikirim email di refund otomatis 7 sampe 12 hari kerja tp ini sdh lewat dan uang saya ga masuk2 kembalikan uang saya","Login Issue"
"com.booking","e386244d-cb91-486b-a8ec-8d8052bf4da3","Nasyaamalia 2803","1","tolong ini apk sangat²jelek dan untuk cs nya tidak ada respon nya sama sekali Refund saya juga belum kembali padahal udah lama sekali TOLONG CS NYA RESPON","Missing Feature/Request"
"com.booking","de233ab2-d0f4-45e4-9502-ed23c00b7fd0","Muhammad Alkatiri","5","Sangat simpel dan cepat penggunaan nya","other"
"com.booking","ce69cd14-fd56-433e-aaa4-5494390824ce","Ikhwan Maulidin","1","Aplikasi penipu refund gak dibayarin hati2 booking di aplikasi ini","Payment/Transaction"
"com.booking","37546c3f-dcfd-444e-894a-76bed14a252b","Nadya Aisyh","2","saya mau cek in di reddorz 88 pondok labu gabisa ya","other"
"com.booking","f2a0803d-ca13-4630-8774-dbdf3112cf45","ARBI RAMADAN NUR","1","saya sudah membayar tapi pesanan nya malah gagal dan akan merefund uangnya kembali tapi udah 2 hari belom ada","Payment/Transaction"
"com.booking","21e5652a-a228-463b-8c6c-dc0456ac3f56","Raka Ariana","1","sulit redund metode pembayaran tidak banyak menyedihkan","Payment/Transaction"
"com.booking","f12ae701-1cb2-49ea-8d24-8c39c806d55a","Andi Amal Makmur","5","Alhamdulillah pemesanan lancar dengan berbagai pilihan","other"
"com.booking","2126700f-1944-440b-9608-e87d94dc9879","DANIEL ANSOER","1","pembatalan pesanan potongan 100 gila ga lagi pake aplikasi ini","other"
"com.booking","e8823f99-27a0-4f1c-8f6a-f3f23a6f6d26","Hok Seng","5","bagus dan sgt membantu","other"
"com.booking","b4de0815-dded-4d15-89af-7a40593f4fee","AHAD Ayub Handrihadi","1","pagi tadi saya pesan Hotel dan sudah terbayar melalui akun shopepay namun secara tiba2 akunya bermasalah dan disuruh pesan ulang dan bayar ulang padahal pesanan yang pertama udah terbayar lunas tapi tidak ada saya respon sejak pagi hubungi CS namun tidak ada respon dan balasan telpon menggunakan nomor luar negeri dan bayar ratusan ribu namun hampir 10 menit menunggu tidak ada jawaban hingga pulsa habis","Login Issue"
"com.booking","a776e56c-db1f-42bc-8518-1883d3f09a1b","Abdul Rokman","5","memudahkan pemesanan","other"
"com.booking","18ca479e-357c-46a8-a07a-6f685689f49c","smscenter andro","4","mudah dan cepat prosesnyasemoga hotelnya sesuai ulasanya","other"
"com.booking","b500dbd1-b4c5-43ac-8cc3-d2725bc07bb0","No Name","4","Semoga semakin ok proses pembayaran berbagai opsi tidak melulu harus pakai kartu kredit terimakasih booking com maaf tidak bisa kasih bintang 5 atau sempurna karena sempurna hanya milik sang pencipta","Payment/Transaction"
"com.booking","cfdbffb8-deb0-4fed-8a31-9971086f9d89","Bacaanku","1","pesan hotel dua kamar tapi pas sampai hotel gak bisa Malah jadi rugi minta ganti rugi uang cuma kembali 4 ribuh","other"
"com.booking","17d7ae6f-8393-4692-b2bf-7c392ccac638","Kurnia Mustiarti","5","tingkatkan selalu layanan pay hotel karena memudahkan customer","Customer Support"
"com.booking","cf6eda5b-aa67-491a-9a5d-9aa57ff7501f","Henna Nona wijaya","5","sangat membantu terimakasih","other"
"com.booking","756ce15c-0989-4c12-8ec0-c6c24cbccd9d","Diana Rose","5","rekomended bngt di boking com cari hotel lebih murah dan cepat","Pricing Issue"
"com.booking","fc7ad5d9-c549-4784-b047-ff9b010d8255","Agus Andhika","1","pelayanan lambat respon lambat akun saya di blokir","Performance"
"com.booking","ff8b70f8-1848-4f7c-8562-b31743f76d93","Dian Kurniawan","5","Sangat mudah untuk digunakan mantapss","other"
"com.booking","9557b7ee-7073-44be-a805-dd423c72acf8","Galuh Pandhu","5","Mudah dan memudahkan","other"
"com.booking","62cf90d4-bf05-4b00-967e-7250288cc548","Grandia Prima","5","mudah pemesanannya kalau bisa variasikan metode pembayaran","Payment/Transaction"
"com.booking","74236b6d-e70b-4379-adc2-8346fafd9b6a","Adhen","1","aplikasi parah masak di tengah ladang pepaya bisa kebaca ad hotel dengan harga rendah pas di d disamperin GK adHOak dan bisabisanya akomodasi masuk app n kebobolan kayak gini kecewa banget tolong drespech reviewnya org supaya GK ad lagi korban penipuanberikutnya KLO moe bgus di survey boss supaya appnya jga berkembang","Login Issue"
"com.booking","514e5eb1-6fc0-4d04-92c7-205d218b495d","Fajrian Akbar","1","apk jelek jangan dipake","other"
"com.booking","084665b9-264f-469e-bc95-7cc128c10602","Wuri Ellytha","5","sangat membantu dalam pemesanan","other"
"com.booking","00bd1118-0b3f-4da8-9b8e-ae8f3b157366","armelia diva","1","customer servicenya ga jelas udah tau pihak akomodasinya minta di blokir karna udah ga kerja sama lagi sm aplikasinya malah ttp aja di lanjut endingnya sampe sana zonk dah gitu minta refund cs nya ga bisa dihubungin kebanyakan pake pesan otomatis terus jawabannya mana belibet lgi hilang udah tuh duit","Missing Feature/Request"
"com.booking","f3eb8532-c067-4f8a-8858-6395fc922e32","Shity Chodijah","1","applikasi ini penipu saya order ke apartemen Barbie homestay di bandung ternyata tidak ada kerja samanya dan menghubungi call center sangat SULIT tolong diperhatikan applikasi ini huat saya RUGI","Missing Feature/Request"
"com.booking","012c6505-d642-4de3-a19b-fef05d4ac7e9","Romadhoni Fahmeidi","1","scam not recommended","other"
"com.booking","8251581b-11b3-4e26-b9aa-8dffa27b2cf5","alifahand 95","1","dikit2 error ga jelas","Crash/Error"
"com.booking","f8386fd8-5f8c-4662-b7e5-5abebd80581d","Ayumi Hamano","1","Removing hotel list because they apply some rules is just stupid","other"
"com.booking","32a52188-edaf-4386-b75c-8097a059942d","susilo purwanto","5","Menjadi lebih mudah untuk mencari penginapan saat liburan dan bisa menyesuaikan bugjet kita","Crash/Error"
"com.booking","c4d287e1-889f-4414-8cec-92a56ba0ed0d","Apras Tyo","1","sudah pesan hotel di cilacap sudah bayar lunaspas sampai hotel ternyata hotelnya penuhuang pembayaran TIDAK kembali","Payment/Transaction"
"com.booking","5041773e-ca9e-4f8e-907f-545f27d9931d","om oghuri","5","sangat membantu sekali","other"
"com.booking","6c55f695-397d-454d-8184-1be2ac05af68","Agus Gaming","1","jangan booking pake apk ini kemarin saya booking penginapan dan sudah TF di apk Tetapi setelah sampai di lokasi katanya tempat penginapan tersebut sudah putus kontrak dengan agensinya Padahal saat itu butuh tempat penginapan karna UTBK besoknya malah kena scam","Navigation/Map"
"com.booking","48f8caf4-75f4-4568-8bb7-921da6f34a0f","anti_ wayzz","1","susah banget menghubungi cs nya tdk 247 jawabanya lama dan tidak bisa menyelesaikan keluhan refund tidak masuk2 sudah menunggu sampai batas maksimal waktu 12 hari tp belum juga diterima tapi di aplikasi bisa2 nya tertulis sudah diterima parah sih","Login Issue"
"com.booking","5b811f1b-c7f7-44de-a595-018f96728008","Dewa Spt","1","susah batalin pesanan","other"
"com.booking","1de5da32-6a15-4321-a820-ad3c4190b99f","Jeffri Suherman","1","Customer service tdk pernah bisa dikontak selalu saja tidak ada speaker bahasa Indonesia kalau begitu untuk apa ada pilihannya Bahkan speaker English juga tidak bisa dihubungi Customer Servicenya parah","Missing Feature/Request"
"com.booking","d01dbe98-53c7-4290-baab-84bfcccef207","Eka Saputra","1","aplikasi penipuan saya sarankan jangan gunakan untuk liburan andakarena liburan kamu pasti kacau","other"
"com.booking","d179cf18-2f71-42cf-b41d-d740f2192893","Ngantuk Yakin","2","perlu untuk ditindak lanjuti","other"
"com.booking","358183f8-504a-471d-992b-16d73f7bb24e","Putra Okky","1","respon pengembalian uang refund saya sejak tanggal 2 april 2025 belum juga ada tindakan pengembalian","Payment/Transaction"
"com.booking","b2a2bb23-30e8-46ad-96eb-4e7d1ae42f28","Ratna Suminar","1","sama dengan yang lainnya pembatalan dari pihak akomodasi di tgl 3 april proses refund yg katanya max 12 hari sd hari ini belum masuk complain kembali dan djwb proses refund membutuh kan 712 hari better pakai traveloka atau agoda guys","Login Issue"
